car_id, route_cluster2
20160712100700-533,0
20160713020730-122,1
20160713110720-171,1
20160713120740-227,1
20160714060707-419,2
20160714060744-440,1
20160715040757-420,1
20160716100719-926,0
20160717110749-446,1
20160720080704-203,1
20160721050736-319,1
20160721110706-983,2
20160722060724-636,2
20160723050724-51,1
20160724020747-832,2
20160724030743-485,2
20160724100706-330,2
20160725080720-717,1
20160726070754-116,0
20160726120734-512,1
20160727020736-139,0
20160728090757-429,1
20160729010759-734,1
20160729020750-9,0
20160730020724-346,0
20160730060758-663,1
20160730070750-227,1
20160730090754-811,1
20160730110722-855,1
20160731030724-544,0
20160801100854-167,2
20160801100858-954,1
20160801110851-452,2
20160801110857-327,1
20160802020821-76,0
20160804120855-425,1
20160805060844-909,1
20160806080849-91,2
20160807030807-21,2
20160807080846-187,1
20160809090856-701,2
20160810030805-143,2
20160810120857-263,1
20160811030822-939,2
20160812070829-287,1
20160812100806-592,0
20160813020801-597,0
20160815120850-592,2
20160816020837-305,2
20160816080827-555,1
20160818120830-969,2
20160819010850-199,0
20160819020855-792,2
20160820070808-513,2
20160820080859-353,1
20160820110804-806,2
20160821010851-536,2
20160821010857-705,0
20160821080848-469,1
20160821110809-501,0
20160821110841-900,2
20160822110827-455,2
20160823100817-643,2
20160824050820-718,1
20160824080836-678,1
20160825070848-786,0
20160825110847-877,1
20160825120827-912,1
20160827030854-705,2
20160827070804-996,0
20160828030819-770,1
20160829080852-844,0
20160830120851-336,1
20160831030828-838,0
20160831030841-570,1
20160901040945-636,0
20160901100946-75,0
20160902060913-100,0
20160902060942-509,0
20160902100923-887,1
20160902120905-152,0
20160903070928-461,1
20160903090924-797,2
20160904010950-845,2
20160905120939-772,0
20160906100940-539,0
20160907100955-385,1
20160908030949-595,0
20160909040905-953,2
20160909050954-810,1
20160909090904-648,0
20160909110951-610,0
20160910030929-444,1
20160910040923-196,1
20160910050957-271,0
20160911020913-664,1
20160912030938-853,1
20160912080949-307,1
20160913070929-21,1
20160914030941-510,2
20160916060937-727,1
20160917030947-785,2
20160918100924-159,1
20160919020921-881,1
20160919090925-42,0
20160919090929-861,1
20160919120906-801,1
20160920040918-491,0
20160920040931-209,1
20160920080948-51,1
20160920120951-598,1
20160921010925-954,2
20160921020929-449,0
20160921040906-21,0
20160922060943-401,1
20160922100922-785,1
20160922120953-641,2
20160923060955-658,0
20160924110919-469,1
20160925020958-474,0
20160925040912-703,1
20160926030956-316,1
20160926050914-318,2
20160926060956-131,1
20160927120913-247,2
20160928040927-911,1
20160928110911-195,1
20160929020926-739,0
20160929020949-662,1
20160929030939-645,1
20160929060916-648,1
20160929070914-370,2
20160929070918-527,2
20160929100908-953,1
20160930050912-499,2
20160931060944-174,1
20160931100926-840,1
20161001071044-510,2
20161003051008-246,0
20161003101050-671,1
20161005011006-190,2
20161005061003-915,2
20161005101026-599,0
20161005111035-350,2
20161006051036-393,1
20161008061012-639,0
20161009031041-451,1
20161009071031-181,2
20161009091032-139,1
20161009121034-117,1
20161010091000-835,1
20161010111008-592,2
20161011011030-821,0
20161012041010-113,1
20161012091023-643,0
20161013011043-215,1
20161013051036-750,2
20161013081032-66,0
20161013081040-429,1
20161013081055-181,0
20161014021034-794,2
20161014091059-781,1
20161014121038-59,2
20161014121051-972,2
20161016051025-689,0
20161016061005-853,1
20161017071011-355,1
20161017101003-233,1
20161018071042-48,0
20161018071050-497,0
20161018111027-541,1
20161019011001-178,1
20161019061000-854,1
20161020111020-427,1
20161020121041-219,0
20161021041008-68,2
20161021051050-777,2
20161021081001-651,2
20161021121016-490,2
20161023081040-141,1
20161024061019-619,2
20161024071032-806,1
20161025091017-844,0
20161026031019-92,2
20161026061018-468,1
20161026121051-521,2
20161027081043-829,2
20161028071059-992,1
20161029061031-458,1
20161030061009-451,2
20161031111001-854,2
20161101011121-640,1
20161101011144-757,2
20161101061108-407,0
20161101091151-705,0
20161101121112-514,0
20161102081152-833,1
20161103021117-902,1
20161103061131-806,2
20161104051124-153,1
20161104071109-499,1
20161106011142-596,2
20161106011150-891,0
20161109121152-659,1
20161110071127-653,1
20161111081100-147,1
20161112031156-198,0
20161112091116-745,1
20161114021103-936,0
20161114041156-481,2
20161114051155-257,1
20161114071103-211,1
20161115011152-441,2
20161115101140-983,1
20161116041109-645,1
20161116061132-184,1
20161116081108-938,1
20161116101151-711,0
20161119031144-42,0
20161119041136-937,0
20161120041131-715,0
20161120091105-152,2
20161120111152-455,2
20161121021106-144,1
20161121041140-915,1
20161121101111-883,0
20161121101112-120,0
20161122021123-452,2
20161123091100-10,1
20161123091133-303,0
20161124061148-112,1
20161124091131-859,1
20161126061112-93,0
20161126101137-651,2
20161127011115-81,1
20161128071109-682,1
20161128071142-825,2
20161128121136-782,0
20161129011130-755,1
20161129031115-732,1
20161130121138-137,1
20161131041111-544,1
20161202021228-856,1
20161202021246-213,2
20161203021218-666,2
20161203041204-966,0
20161205051258-519,1
20161205051258-561,1
20161205061243-360,0
20161205121204-187,0
20161205121247-772,1
20161206061244-472,1
20161207031252-328,2
20161207081229-627,1
20161207111240-520,0
20161210041258-96,2
20161210061216-515,1
20161210071215-600,0
20161210081211-622,2
20161210111228-205,2
20161211061224-16,1
20161211101251-483,1
20161212041255-176,0
20161212111209-517,2
20161213041243-309,2
20161213051244-398,0
20161213061238-98,0
20161213101216-677,0
20161214011208-135,2
20161214111214-743,1
20161215091208-428,2
20161215111234-207,1
20161216111230-479,1
20161217011221-688,1
20161217051212-856,1
20161218061229-69,1
20161219011251-7,2
20161220021250-559,1
20161222111216-617,0
20161222121219-49,2
20161223051213-210,1
20161223051241-27,0
20161223051257-6,0
20161223071247-478,1
20161223081259-94,0
20161224031200-129,0
20161224031222-354,1
20161224041226-627,0
20161224071231-541,1
20161224081237-216,1
20161224121208-822,0
20161226081207-815,1
20161226101220-113,0
20161227011220-388,2
20161227011258-480,0
20161228041200-219,0
20161228061242-834,2
20161229031207-187,1
20161229041253-488,2
20161229101224-445,0
20161231021249-252,1
20161231041252-530,1
20161301121334-245,0
20161302071348-30,2
20161302081317-941,2
20161303071359-778,2
20161305041316-220,1
20161305051353-732,0
20161305121334-791,1
20161306031357-729,2
20161306111331-528,0
20161307051323-788,2
20161308011357-11,0
20161308031352-805,2
20161308111330-578,0
20161309021350-136,2
20161310041302-507,1
20161310061335-543,1
20161310091315-362,1
20161310111311-164,2
20161311011310-38,1
20161311051300-409,2
20161312031302-378,1
20161312051308-262,1
20161313061316-182,0
20161313071319-481,0
20161313101357-141,1
20161316021330-994,0
20161316041313-82,2
20161316121329-391,1
20161317061321-998,1
20161317111348-498,2
20161318021312-282,1
20161318061320-248,1
20161318071302-141,1
20161318071354-82,1
20161319021325-931,2
20161319021326-304,1
20161319071336-86,1
20161319081321-100,2
20161320011358-799,2
20161320061327-457,1
20161320081349-668,2
20161321021346-386,0
20161321031325-459,1
20161323021336-48,0
20161324021341-735,1
20161324111321-629,0
20161324121317-783,0
20161325101344-225,1
20161326021314-134,1
20161326091316-839,1
20161326101328-758,1
20161326101356-112,0
20161327021321-308,0
20161327031357-119,0
20161327091348-83,0
20161328101303-792,0
20161329021330-148,0
20161330051337-858,1
20161330111331-330,0
20161331071346-196,2
20161331111329-633,1
20161401041452-153,0
20161401111440-590,1
20161402121456-190,1
20161404051449-702,2
20161405041435-641,0
20161405081433-751,2
20161405101442-940,0
20161407081409-475,0
20161407091447-677,2
20161407111441-721,0
20161409011426-561,0
20161409061427-460,2
20161410011432-209,0
20161410071459-955,1
20161410101407-777,2
20161410111409-981,0
20161411081440-961,0
20161411101448-383,1
20161412101405-336,2
20161412101451-978,1
20161412121444-732,0
20161414041441-290,1
20161414051430-898,1
20161414101428-457,0
20161417081451-388,0
20161417111435-606,0
20161418061406-876,0
20161419051435-349,1
20161420031429-746,0
20161421031451-792,0
20161421101418-239,0
20161424031445-539,2
20161424121402-705,2
20161425061457-1,2
20161425091443-832,1
20161425111447-39,2
20161426051432-343,1
20161426061407-959,0
20161427121459-554,2
20161428051428-478,0
20161428101401-108,1
20161429011414-117,1
20161429011440-821,1
20161429011458-532,1
20161429081448-237,2
20161430021441-440,1
20161430071413-581,2
20161430111436-782,0
20161431011459-931,1
20161431071429-722,1
20161501011537-593,2
20161501071504-180,0
20161502041513-975,0
20161502071558-876,1
20161502081516-390,1
20161503051539-698,0
20161503081526-237,1
20161505011539-339,1
20161505071505-888,1
20161506031506-978,1
20161506031555-608,1
20161506041531-912,1
20161506101508-560,1
20161506111504-151,1
20161507041504-895,2
20161507041546-723,1
20161507051513-138,2
20161507081502-674,1
20161508121511-970,1
20161509041539-661,1
20161509081549-225,0
20161509101553-614,2
20161511051510-450,1
20161511091553-767,2
20161511121510-454,1
20161512031554-290,0
20161512071503-37,1
20161513011505-693,0
20161513121547-940,2
20161515101514-592,1
20161516021529-836,2
20161516031502-578,1
20161516121504-96,1
20161517111522-117,0
20161518021532-823,2
20161518061535-231,2
20161519011518-771,1
20161520021557-47,0
20161522011512-651,0
20161522051543-49,1
20161522101518-113,1
20161523061558-393,0
20161523101514-133,1
20161525041508-187,0
20161526101546-346,1
20161527111515-539,1
20161527121507-586,1
20161528021509-878,2
20161528081511-22,1
20161528121510-136,1
20161528121548-345,1
20161529031546-824,2
20161529081503-449,1
20161529091540-271,2
20161530011531-942,2
20161531051528-760,2
20161531071554-247,0
20161601021635-537,1
20161601091647-749,1
20161601121615-712,1
20161602051605-625,1
20161603051619-50,2
20161603081628-520,1
20161604061614-874,1
20161605081629-930,2
20161605121609-612,1
20161606041633-557,2
20161606071603-899,1
20161606081616-4,2
20161606101614-15,1
20161608111648-744,1
20161609061622-696,0
20161609111603-182,1
20161610071656-314,1
20161611011606-516,2
20161611051626-58,2
20161612061610-683,0
20161612071621-912,1
20161612081653-780,1
20161613031621-889,2
20161613061644-444,2
20161613071642-414,0
20161613121650-344,1
20161614061602-713,1
20161614121624-859,1
20161615021657-872,0
20161615041625-636,1
20161615051650-275,1
20161616041620-691,0
20161616061638-939,2
20161618071617-763,1
20161618081600-443,1
20161618091609-85,1
20161619011618-976,0
20161619091627-25,1
20161620051605-878,1
20161620111641-52,2
20161622051615-710,0
20161622081643-874,0
20161623011642-809,1
20161624111602-236,2
20161624121603-192,2
20161625011604-176,1
20161625011652-798,2
20161625021649-105,0
20161627021649-751,1
20161627051615-333,2
20161627071634-831,2
20161627101614-306,0
20161630021607-127,1
20161630051643-925,0
20161630071644-711,2
20161631101656-446,2
20161701031709-921,0
20161702071728-918,1
20161702071745-51,0
20161703081731-671,1
20161704121738-64,0
20161705021746-203,2
20161705041755-310,2
20161705061752-939,1
20161706051756-373,1
20161707111729-466,1
20161707111755-58,0
20161708071717-684,2
20161709061746-324,1
20161709071754-131,0
20161709081739-74,1
20161709111701-190,1
20161710071749-892,0
20161711051700-744,1
20161711061704-241,1
20161712061724-903,0
20161713081738-907,0
20161713121715-174,0
20161714081709-960,2
20161714091745-540,0
20161714111727-676,1
20161716011714-384,0
20161716041753-984,0
20161716091705-541,1
20161717081745-837,2
20161720031725-471,1
20161720031726-661,1
20161720041728-871,2
20161720111713-485,1
20161720121729-179,2
20161722051754-146,0
20161722091711-566,1
20161722121728-2,2
20161724081743-166,0
20161727011702-134,1
20161727031755-278,2
20161727101742-848,1
20161727111744-65,2
20161728011701-62,2
20161728101721-374,1
20161729041705-356,2
20161729041744-918,1
20161729071744-236,0
20161729091722-698,1
20161730021724-834,1
20161730081727-734,1
20161731021739-422,2
20161801081836-732,0
20161802071845-256,2
20161803011802-7,1
20161803061843-208,1
20161803121816-661,0
20161804011816-189,1
20161804091817-454,0
20161805081816-21,1
20161805121856-148,0
20161806101830-653,1
20161806111837-316,1
20161806111846-221,0
20161809011803-986,1
20161809121841-250,1
20161810071813-767,2
20161810101825-508,2
20161810111803-307,1
20161810121809-935,0
20161811041813-454,0
20161811091855-619,1
20161812011805-403,2
20161812011828-753,2
20161812111848-219,0
20161814031856-628,1
20161815031816-761,1
20161815061829-776,1
20161816011843-692,2
20161816041853-629,1
20161816061843-592,2
20161817021857-848,1
20161818071801-292,0
20161818111818-216,1
20161819041857-146,0
20161819061833-217,1
20161820111852-968,1
20161820121834-97,2
20161821041838-376,2
20161822031846-886,2
20161822051821-555,0
20161822121803-75,1
20161823051817-109,2
20161823061849-974,1
20161823071825-24,2
20161825041821-53,1
20161825121856-505,1
20161826021829-643,1
20161826041823-143,0
20161828031804-700,0
20161828111841-833,1
20161828121853-481,1
20161829041856-894,0
20161829051841-497,1
20161831031857-879,2
20161901021952-970,2
20161901051945-109,1
20161901061930-889,1
20161901101956-512,0
20161901111954-787,0
20161902041946-29,0
20161903021930-903,1
20161903051918-501,2
20161903061920-539,0
20161903061920-915,2
20161903071919-851,0
20161904041910-911,2
20161904081936-117,1
20161904081955-638,0
20161905011937-914,1
20161905031920-798,0
20161905071929-794,1
20161905081944-271,1
20161906061936-550,0
20161907031910-300,1
20161907081910-516,0
20161908041958-524,0
20161909031957-223,2
20161910041916-79,2
20161910121939-342,1
20161911041933-904,0
20161911091908-884,2
20161912011943-12,0
20161912121924-319,1
20161913021953-265,1
20161914011921-449,0
20161914011922-702,2
20161915031942-373,0
20161915041901-650,2
20161915061905-937,2
20161915081940-66,2
20161915091936-967,1
20161916041932-623,0
20161917061915-322,0
20161917061925-895,2
20161918011953-144,1
20161918041903-606,2
20161918041917-915,0
20161920051921-62,1
20161921071913-653,1
20161921071945-531,2
20161921111951-808,0
20161924091953-788,2
20161925031947-867,1
20161927041941-688,2
20161927041946-363,1
20161928011922-804,1
20161928071944-220,2
20161929031920-756,2
20161929061911-588,2
20161930111945-149,1
20161931111903-703,2
20162002112020-764,1
20162003012058-670,2
20162003022048-217,0
20162003072002-822,2
20162004032010-677,2
20162004062009-436,2
20162004082003-540,0
20162004112059-914,1
20162004122059-411,0
20162005042011-606,1
20162005062058-895,0
20162007032057-831,0
20162007102019-930,0
20162008032035-93,2
20162009022044-342,1
20162009122009-762,1
20162010082038-745,1
20162011032012-975,1
20162011042014-946,0
20162011042035-568,0
20162011062008-469,0
20162011082018-763,2
20162011102045-277,1
20162012082056-679,0
20162012092036-487,1
20162013032005-478,0
20162014032003-759,0
20162014082012-197,0
20162015032049-971,1
20162015042050-853,2
20162016012027-544,0
20162016012058-429,1
20162016042009-522,0
20162016092004-665,1
20162017092031-477,1
20162018012026-9,1
20162019062036-819,0
20162020082057-237,1
20162021032007-425,1
20162023022030-531,1
20162023122014-992,1
20162024012032-116,1
20162024072026-95,0
20162025012031-292,0
20162025072050-815,1
20162027042012-940,1
20162027072034-172,2
20162027082019-218,1
20162028052036-52,2
20162028092029-447,1
20162029112037-323,1
20162030012035-549,1
20162030072029-72,1
20162030112049-668,1
20162031062022-275,2
20162031072047-270,1
20162101102134-434,2
20162104032146-897,1
20162104052105-700,2
20162104082115-909,0
20162106022126-815,1
20162106032137-66,1
20162106052135-91,0
20162106092152-422,0
20162107052119-922,2
20162107102106-165,1
20162108062107-173,1
20162109052139-423,0
20162109092105-514,2
20162109122116-665,0
