car_id, route_cluster1
20155704015728-85,25
20155704015750-993,8
20155704015757-89,30
20155704025719-973,59
20155704055714-605,66
20155704065719-686,85
20155704065747-318,24
20155704085706-777,87
20155704085737-841,115
20155704105729-133,22
20155704115705-937,12
20155705025745-109,50
20155705025759-63,11
20155705035759-564,14
20155705045704-953,44
20155705045737-959,45
20155705065729-214,34
20155705065743-470,2
20155705065750-793,6
20155705085705-756,103
20155705085712-420,60
20155705085752-232,46
20155705095723-561,9
20155705105749-356,2
20155705125721-407,75
20155706015757-194,1
20155706045723-418,119
20155706065753-746,16
20155706075734-63,59
20155706075759-768,1
20155706095734-781,14
20155706095759-642,11
20155706115706-51,14
20155707045718-181,39
20155707045739-291,4
20155707085753-292,117
20155707095706-832,28
20155707095718-445,92
20155707125720-872,12
20155707125735-181,36
20155708025703-505,80
20155708025739-913,75
20155708025745-242,4
20155708025758-65,22
20155708085739-530,11
20155708095706-36,24
20155708095728-689,3
20155708095746-227,1
20155708095755-9,67
20155708115739-107,14
20155709025743-69,3
20155709055721-587,23
20155709055722-994,12
20155709075707-596,47
20155709095715-337,17
20155709095720-363,11
20155709105753-588,12
20155709105754-104,84
20155710015717-292,113
20155710035704-355,53
20155710035705-492,107
20155710035722-589,39
20155710045720-435,101
20155710055728-180,87
20155710075750-214,70
20155710085723-640,21
20155710095704-36,41
20155710095726-284,121
20155710105729-11,22
20155710125719-554,8
20155711015738-953,73
20155711025720-958,11
20155711025756-499,81
20155711035748-460,78
20155711075735-76,3
20155711105706-320,8
20155711105736-603,19
20155711115749-167,76
20155711125712-255,13
20155711125728-694,60
20155712035738-767,26
20155712035748-245,8
20155712045748-303,22
20155712055713-620,67
20155712075726-121,2
20155712085725-362,67
20155712125720-473,109
20155712125721-681,105
20155713045735-33,93
20155713065743-370,1
20155713085708-4,9
20155713105701-94,24
20155713105709-55,88
20155713125711-0,8
20155714025716-854,21
20155714025739-233,24
20155714055753-76,23
20155715035715-458,19
20155715045720-815,88
20155715055744-947,14
20155715055748-21,60
20155715075716-596,122
20155715115707-991,1
20155715125717-878,30
20155716015702-925,95
20155716015705-26,13
20155716045716-337,14
20155716045735-932,0
20155716075743-384,21
20155716095708-980,2
20155717055740-498,22
20155717055748-249,65
20155717065720-517,34
20155717085756-850,83
20155717125735-683,6
20155717125750-508,94
20155718015733-878,12
20155718025735-7,86
20155718035716-438,6
20155718035719-296,8
20155718045728-397,8
20155718075721-632,8
20155719015711-659,6
20155719025743-55,49
20155719035725-878,94
20155719045735-713,22
20155719055718-468,22
20155719055757-561,2
20155719075702-802,59
20155719075725-561,22
20155719085748-372,64
20155719085750-434,24
20155719115743-154,69
20155719125713-529,67
20155719125721-975,87
20155720025749-383,81
20155720045733-479,3
20155720055708-822,27
20155720055712-245,22
20155720065705-406,59
20155720065710-37,22
20155720065732-452,79
20155720095723-531,95
20155720095752-177,46
20155720115754-988,6
20155721015722-735,2
20155721045702-819,25
20155721075705-83,6
20155721085718-188,98
20155721095721-40,4
20155721095726-231,37
20155721105747-517,22
20155721115746-563,8
20155721125737-805,23
20155721125741-39,17
20155722025727-208,6
20155722035759-975,14
20155722045717-959,24
20155722085707-853,22
20155722085740-393,97
20155722095743-296,27
20155722115704-142,25
20155723025701-227,44
20155723025744-648,4
20155723035703-81,109
20155723045729-553,120
20155723045734-820,11
20155723075734-12,8
20155723115720-27,22
20155723115727-660,64
20155723115752-52,100
20155724015712-546,12
20155724015714-289,23
20155724015737-87,115
20155724015758-338,13
20155724015759-778,106
20155724025730-431,0
20155724025736-120,22
20155724025757-642,113
20155724045740-714,8
20155724045747-509,85
20155724055744-118,106
20155724065712-217,36
20155724075753-122,12
20155724105706-534,3
20155725035758-59,78
20155725045758-771,24
20155725075727-219,25
20155725075744-903,41
20155725095739-361,20
20155725115741-68,3
20155726015743-944,94
20155726045730-46,87
20155726045746-126,14
20155726065746-437,92
20155726075705-55,22
20155726085710-998,20
20155726085725-991,12
20155726105718-69,5
20155726105752-335,20
20155726125712-330,3
20155726125730-585,13
20155727015757-542,46
20155727045729-105,49
20155727045735-743,17
20155727125724-188,21
20155728025725-80,14
20155728045750-240,3
20155728065747-15,41
20155728085725-973,22
20155728115739-290,23
20155729015739-338,32
20155729025712-48,107
20155729045730-720,30
20155729095741-271,11
20155729095744-69,12
20155729095755-261,1
20155729095756-876,5
20155729105722-35,14
20155729105735-293,1
20155729115754-235,77
20155730045709-115,1
20155730045759-380,64
20155730085748-465,12
20155730085755-371,37
20155730095723-986,24
20155730095745-12,21
20155730105738-155,24
20155730125713-984,3
20155731015742-412,107
20155731045731-907,49
20155731055752-472,111
20155731065708-964,71
20155731115721-967,4
20155801015819-968,6
20155801015824-240,27
20155801025816-705,13
20155801035840-804,1
20155801075814-893,14
20155801075850-229,2
20155801085847-425,26
20155801095814-110,111
20155801105820-248,107
20155801115833-996,41
20155802055814-251,54
20155802065857-168,6
20155802085805-6,6
20155803015845-964,22
20155803035851-140,76
20155803045807-863,1
20155803045848-101,94
20155803065823-477,8
20155803075823-463,11
20155803075828-205,21
20155803085804-911,31
20155803095829-960,88
20155803105858-900,105
20155804015811-880,67
20155804035844-100,4
20155804045831-476,40
20155804045852-111,86
20155804085805-14,106
20155804085814-147,13
20155804095839-242,106
20155804105805-400,12
20155804115843-870,51
20155805015812-89,12
20155805015836-890,56
20155805025842-634,16
20155805055852-563,24
20155805085848-703,45
20155805085850-481,95
20155805125838-346,107
20155806025837-218,22
20155806025840-541,8
20155806045854-862,12
20155806065818-62,6
20155806065835-432,29
20155806065852-717,13
20155806065854-345,60
20155806085836-681,115
20155807015849-772,89
20155807035829-958,12
20155807055827-460,19
20155807055837-636,44
20155807095823-910,77
20155807105856-823,6
20155807115813-909,49
20155807125802-565,48
20155808045846-178,14
20155808045846-22,8
20155808055803-655,21
20155808055821-749,8
20155808065847-228,12
20155808075820-882,21
20155808075842-527,94
20155808075848-404,73
20155809045850-372,93
20155809045856-713,30
20155809065829-220,11
20155809065858-874,21
20155809075828-607,97
20155809095821-297,31
20155809095823-865,3
20155809095840-349,14
20155809105821-489,14
20155809105858-905,3
20155809115800-678,17
20155809125823-570,40
20155809125852-460,48
20155810015814-86,97
20155810015843-1,2
20155810025850-117,24
20155810045819-287,22
20155810065842-768,44
20155810085841-250,89
20155810095859-88,20
20155810115855-455,12
20155810125837-406,118
20155811035820-587,89
20155811045827-264,31
20155811055815-517,107
20155811065818-614,21
20155811075818-230,101
20155811085816-277,87
20155811095854-396,24
20155811105829-794,25
20155812015855-673,52
20155812025810-206,8
20155812035804-861,37
20155812035827-157,14
20155812045842-786,6
20155812065819-311,64
20155812085850-844,14
20155812095815-41,21
20155812105823-746,23
20155812115802-110,59
20155812115832-295,60
20155812115843-658,60
20155812125816-703,104
20155813025810-185,67
20155813045825-9,88
20155813075840-171,43
20155813085849-77,27
20155813105800-351,13
20155813105811-205,14
20155813115831-288,10
20155814035802-153,14
20155814035817-335,6
20155814035858-266,2
20155814045802-471,44
20155814045830-493,1
20155814055835-727,73
20155814095824-763,25
20155815025830-136,21
20155815075852-802,12
20155815085831-779,41
20155815085832-570,3
20155815105829-773,46
20155815115803-87,12
20155815115806-862,10
20155815115859-161,114
20155815125820-398,110
20155815125829-147,39
20155816045813-135,94
20155816045845-680,23
20155816065809-769,21
20155816065820-308,1
20155816065834-973,1
20155816065857-340,20
20155816075858-621,3
20155816105800-405,8
20155816105854-480,63
20155816115844-637,23
20155816115849-418,21
20155817015848-991,33
20155817045800-659,22
20155817055837-357,14
20155817075851-702,77
20155817085808-370,5
20155817085820-280,23
20155817085826-736,10
20155817085846-463,5
20155817095851-242,67
20155817115803-248,29
20155817115835-186,24
20155818015801-284,41
20155818035853-341,86
20155818055851-201,21
20155818055851-86,2
20155818065805-317,6
20155818095825-524,8
20155818125809-674,22
20155819015821-968,41
20155819065837-382,75
20155819095836-791,1
20155819105843-176,30
20155819125825-141,30
20155820025827-627,39
20155820025849-226,78
20155820035842-564,32
20155820055809-845,78
20155820065827-219,36
20155820075822-76,8
20155820075838-714,11
20155820075854-368,14
20155820105848-59,92
20155820115826-639,97
20155820115836-402,1
20155821015857-728,12
20155821025807-791,6
20155821065833-503,11
20155821075857-972,101
20155821095808-282,91
20155821095827-669,14
20155821115832-823,72
20155821115837-50,2
20155821125843-445,2
20155822015813-209,49
20155822015830-304,6
20155822055802-926,2
20155822075801-949,53
20155822095814-359,2
20155822095826-155,28
20155822095852-890,24
20155822105810-579,64
20155822115853-505,106
20155822125820-486,117
20155823035853-246,22
20155823045848-67,6
20155823055803-433,11
20155823065837-106,99
20155823075804-719,12
20155823075842-421,120
20155823085830-345,121
20155823085839-596,33
20155823095855-582,57
20155823115812-779,68
20155823115852-975,25
20155823125851-5,24
20155824015804-38,65
20155824015823-693,93
20155824065823-362,1
20155824075833-835,21
20155824085808-856,58
20155824085824-497,6
20155824105804-483,85
20155824105853-847,3
20155824115842-88,7
20155824125808-342,8
20155825015845-391,12
20155825015847-776,35
20155825035821-104,21
20155825075818-934,21
20155825075830-372,117
20155825085835-596,34
20155825095828-312,66
20155825095843-923,10
20155825105841-374,70
20155825115804-7,30
20155825125841-294,53
20155826015806-989,6
20155826025824-717,4
20155826045826-106,7
20155826045853-500,110
20155826055855-744,49
20155826055856-580,69
20155826065850-927,6
20155826105805-860,17
20155826115815-593,8
20155826115832-431,72
20155826125821-822,30
20155827015818-429,6
20155827015856-404,5
20155827025824-481,36
20155827045831-194,20
20155827095803-168,14
20155827095826-435,61
20155827095843-188,3
20155828015841-903,27
20155828095857-94,36
20155828115825-591,8
20155829075824-907,24
20155829085817-23,61
20155829095814-906,92
20155829125801-230,84
20155830035801-177,24
20155830045808-582,27
20155830055828-679,14
20155830055849-282,11
20155830065855-504,32
20155830085824-923,98
20155830085850-481,64
20155830105834-763,76
20155831065804-376,8
20155831085848-755,8
20155831115839-729,76
20155831125800-301,6
20155901015947-373,117
20155901035926-421,-1
20155901035934-317,7
20155901045901-393,30
20155901045958-283,23
20155901055918-875,66
20155901075938-57,49
20155901125940-121,41
20155901125946-822,26
20155902015910-865,94
20155902035925-220,64
20155902035925-439,2
20155902035928-553,3
20155902045926-725,21
20155902055909-455,80
20155902055909-699,3
20155902105925-30,77
20155902115909-910,24
20155902115911-810,1
20155902125916-155,30
20155903015900-12,72
20155903035925-197,48
20155903065939-454,49
20155903075911-687,103
20155903085903-858,89
20155903085959-441,2
20155903095917-883,21
20155903115902-997,115
20155903115957-556,22
20155904015930-845,111
20155904025922-23,36
20155904035908-848,8
20155904035959-185,89
20155904055905-326,58
20155904065927-209,46
20155904075953-519,98
20155904085914-39,58
20155904105900-757,1
20155904105902-891,13
20155904105919-416,6
20155904105955-4,6
20155904115940-534,22
20155905015919-324,4
20155905015920-414,99
20155905015950-850,78
20155905035932-71,6
20155905045912-583,72
20155905045922-649,17
20155905045930-492,46
20155905075939-56,3
20155906015935-400,9
20155906015944-94,22
20155906055936-524,93
20155906115942-291,3
20155907045941-874,44
20155907055958-889,62
20155907125909-194,89
20155907125919-855,2
20155908015904-565,3
20155908015906-188,1
20155908025917-368,0
20155908025926-104,72
20155908035942-201,97
20155908035956-424,43
20155908045910-460,30
20155908065928-204,2
20155908075949-522,51
20155908085904-135,3
20155908085941-250,94
20155908115956-943,3
20155909045908-663,1
20155909075931-597,103
20155909075954-808,17
20155909085902-889,80
20155909085910-596,17
20155909115955-312,1
20155910035900-609,22
20155910035914-610,6
20155910035954-864,82
20155910065938-444,99
20155910075947-457,21
20155910075948-452,41
20155910095936-211,110
20155910125924-417,8
20155910125949-512,7
20155911015920-751,106
20155911015958-174,39
20155911025925-104,23
20155911035935-892,23
20155911035941-544,6
20155911045907-487,24
20155911055958-659,58
20155911065900-668,12
20155911075938-899,38
20155911075946-694,58
20155911085933-14,24
20155911095900-214,59
20155911125954-688,53
20155912045926-155,8
20155912045938-711,116
20155912065905-84,8
20155912065930-760,3
20155912085930-734,21
20155913015944-240,80
20155913025927-438,45
20155913035913-863,24
20155913075900-567,6
20155913085905-149,94
20155913095938-39,71
20155913095938-680,21
20155914045902-906,6
20155914045934-20,44
20155914055929-631,12
20155914095944-772,54
20155914095952-732,27
20155914105910-953,90
20155914105935-996,6
20155914105946-429,2
20155915025907-425,14
20155915035920-197,14
20155915035921-666,28
20155915035951-998,108
20155915055930-12,8
20155915055956-404,97
20155915095908-262,103
20155916015917-666,11
20155916015920-447,33
20155916045900-996,58
20155916045927-980,14
20155916065950-407,28
20155916085908-921,83
20155916085912-350,11
20155916105945-569,3
20155916115924-209,12
20155916115941-709,14
20155917015932-755,98
20155917035944-401,3
20155917095957-221,55
20155917095958-769,41
20155917115921-698,14
20155917125931-191,12
20155918025940-886,23
20155918045905-395,50
20155918045905-885,4
20155918055936-835,107
20155918075913-278,22
20155918085944-854,6
20155918125908-397,23
20155919015912-624,49
20155919025949-33,23
20155919055908-436,24
20155919055941-219,21
20155919065946-135,23
20155919065955-38,2
20155919075908-822,21
20155919075936-653,12
20155919075945-294,1
20155919085937-643,113
20155919085948-945,115
20155919085959-705,107
20155919115923-739,2
20155919125917-79,81
20155920015924-138,8
20155920025926-706,22
20155920025948-308,3
20155920045908-558,80
20155920045927-153,70
20155920055919-29,112
20155920065907-68,58
20155920095929-490,24
20155921025909-417,14
20155921045914-615,54
20155921065920-49,30
20155921075955-560,9
20155921085935-849,23
20155921115952-941,22
